Text,NLL,Sentiment_Score,Potential_Energy,Kinetic_Energy,Lambda,Acceptance_rate,Accepted
"contin he looked down at her. ""This is terrible,"" he said. ""I could go back and kill them all.

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",117.70915222167969,23.411485460069446,30.59823226928711,"tensor([5.3712e-20], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her. ""This is terrible, he said. ""I could go back and kill them all.""

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",97.66850280761719,20.571352810329863,30.59823226928711,"tensor([4.3007e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
"rez he looked down at her. ""This is lowly, he thought. ""I could go back and kill them all.

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",137.58839416503906,21.474867078993057,30.59823226928711,"tensor([7.9794e-28], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her. ""This is terrible, he said. ""I could go back and kill them all."" Belle
He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",123.99134063720703,22.156385633680557,30.59823226928711,"tensor([3.0361e-22], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her. ""This is terrible, he said, ""I could go back and kill them all.""

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",96.94107818603516,34.21449924045139,30.59823226928711,"tensor([1.0208e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her, ""This is terrible, he said. ""I could go back and kill them all.

He held Baal gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",120.53599548339844,21.557897949218752,30.59823226928711,"tensor([1.7909e-20], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her. ""This is terrible,"" he said. ""I could go back and kill them all.""

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",94.91973876953125,20.718880208333335,51.049842834472656,"tensor([1.4691e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
"oln he looked down at her. ""This is terrible, he said. ""I could go back and kill them all.""

He held hisagu for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",148.6161346435547,21.636018880208333,51.049842834472656,"tensor([2.8198e-29], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her, ""This is terrible, he said. ""I could go back and kill them all.

Speaking held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",118.7169418334961,19.569738769531252,51.049842834472656,"tensor([2.4778e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
"andomclips looked down at her. ""This is terrible,"" he said. ""I could go back to kill them all.""

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",147.01356506347656,21.11612277560764,51.049842834472656,"tensor([2.6094e-28], device='cuda:0', grad_fn=<ExpBackward0>)",0
" DIRECT he descended down at her. ""This is terrible. he said. ""I could go back and Coup them all.

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",175.10716247558594,18.946519639756946,51.049842834472656,"tensor([1.2402e-39], device='cuda:0', grad_fn=<ExpBackward0>)",0
"entity he looked down at herTF ""This is terrible, he said. ""I could go back and kill them all.""pas-He held hisarde for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",186.2445831298828,18.067182074652777,51.049842834472656,"tensor([3.9236e-44], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at hercloth ""This is terrible, he said. ""I could go back and kill them all.""

He held his hither for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",141.8341827392578,18.707176378038195,51.049842834472656,"tensor([4.4950e-25], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her. ""This is terrible, he said. ""I could go back and kill them all,

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",111.62499237060547,24.023101128472224,51.049842834472656,"tensor([3.1357e-14], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her.wkThis is terrible, he said. ""I could go back and kill them all.""

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",136.18045043945312,22.8838623046875,51.049842834472656,"tensor([2.0179e-24], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her. ""This is terrible, he said. ""I could go back and kill them all.""

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",105.22006225585938,24.292220052083334,51.049842834472656,"tensor([1.4247e-11], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her elig ""This is terrible, he said rival ""I could go back and kill them all.""

He held hisallery for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",169.32887268066406,25.49232855902778,78.39376831054688,"tensor([2.1811e-35], device='cuda:0', grad_fn=<ExpBackward0>)",0
" Brotherhood Pattern looked down at her. ""This is terrible, he said.inglyI could go back and kill them all.""

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",176.3137664794922,28.76178656684028,78.39376831054688,"tensor([7.7958e-40], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her,WERThis is terrible, remember said, ""I could go back and kill them all.

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",135.3780517578125,21.53330349392361,78.39376831054688,"tensor([6.8714e-19], device='cuda:0', grad_fn=<ExpBackward0>)",0
", Hath looked down at hernell ""This is terrible, he said, ""I could go back and kill them all.""

He held hisiru for a longaccompan (<","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",219.1954345703125,23.629185655381946,78.39376831054688,"tensor([0.], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her, ""This isought, he said. ""I could go back and kill them all.""

He held his attent for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",137.59014892578125,21.000553385416666,78.39376831054688,"tensor([9.8876e-20], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked downˈzedward ""This is terrible, he saidave ""I should go back and kill them all.

He held hisoire for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",180.3052978515625,19.18500434027778,78.39376831054688,"tensor([2.1392e-37], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her. ""This is terrible, he said. ""I could go back and kill them all.

He held hisezvous for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",133.06910705566406,27.415196397569446,78.39376831054688,"tensor([1.8031e-20], device='cuda:0', grad_fn=<ExpBackward0>)",0
",aer Mund down at her. ""This is Mighty, he said. MajestyI could go back and kill them all.

He held hisissance for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",186.13404846191406,20.52675238715278,78.39376831054688,"tensor([1.5487e-40], device='cuda:0', grad_fn=<ExpBackward0>)",0
" aloud he looked down at herstock ""This is terrible.flat said, ""I could go back and kill them all.""

He held hisnatureconservancy for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",203.6355743408203,22.10551486545139,78.39376831054688,"tensor([0.], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her. ""This is terrible, he said. ""I could go back and kill them all.

He held histnc for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",134.94802856445312,23.66905924479167,78.39376831054688,"tensor([1.1320e-19], device='cuda:0', grad_fn=<ExpBackward0>)",0
", Mell looked down at herively "",This is terrible, he said. ""I could go back and kill them all.""

He held his Xuan for a Hew moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",188.47067260742188,27.47438422309028,111.91883850097656,"tensor([5.3680e-39], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her. ""This is terrible,"" he said, ""I could go back and kill them all.""

He held hisissance for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",139.23159790039062,22.574500868055555,111.91883850097656,"tensor([1.6255e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at hercair ""This is terrible, he saidoint ""I could go back and kill them all,

He."","" his attent for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",198.96539306640625,26.46926540798611,111.91883850097656,"tensor([4.2039e-43], device='cuda:0', grad_fn=<ExpBackward0>)",0
" trave he looked down at her. ""This is Greatest, he said, ""I could go back and kill them all.""

He held hisandestine for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",160.0342254638672,23.619436306423612,111.91883850097656,"tensor([5.4576e-25], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down! her Ital ""ThisuoGreat, he saidfulness ""I could go back and kill them all.""

He held his Emin for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",179.81716918945312,22.36528049045139,111.91883850097656,"tensor([5.0548e-33], device='cuda:0', grad_fn=<ExpBackward0>)",0
"blast he looked down at her,achusThis is terrible, he said. ""I could go back and kill them all.""

He held hisOTA for aodore moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",187.57986450195312,26.584459092881946,111.91883850097656,"tensor([3.2180e-38], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her. ""This is terrible, he said. ""I could go back and kill them all.""

He held hisnaissance for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",146.8107147216797,24.42331814236111,111.91883850097656,"tensor([1.2784e-19], device='cuda:0', grad_fn=<ExpBackward0>)",0
"minecraft he looked down at her. ""This is sorrow,"" he said. ""I could go back and kill them all.""

Depth held hisoire for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",168.5550079345703,22.865120442708335,111.91883850097656,"tensor([2.5563e-28], device='cuda:0', grad_fn=<ExpBackward0>)",0
" recl grapes looked down at her, ""This is terrible, he said. ""I could go back and kill them all.""

itia held hisissance for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",195.0453338623047,21.110956488715278,111.91883850097656,"tensor([4.2719e-39], device='cuda:0', grad_fn=<ExpBackward0>)",0
", Leilan looked down at her answ ""This is terrible, he said, ""I could go back and kill them all.""

He held hisabeth for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",167.67491149902344,26.832188585069446,111.91883850097656,"tensor([1.1035e-29], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her, ""This is terrible, he said. ToyI could go back and kill them all.

He held his Pione for acession moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",172.92466735839844,29.210088433159722,151.04039001464844,"tensor([1.5533e-26], device='cuda:0', grad_fn=<ExpBackward0>)",0
", rul looked down at her, ""This is terrible, he said!] ""I could go back and kill them all.""

He held his attent for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",149.90042114257812,27.041908094618055,151.04039001464844,"tensor([1.4291e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked forward at Nietgeist ""This is splend, he said, ""I could go backee kill them all.""

He held his attent for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",188.60952758789062,23.46172417534722,151.04039001464844,"tensor([7.4786e-31], device='cuda:0', grad_fn=<ExpBackward0>)",0
"eph he looked down at herrouse ""This is terrible, he said, ""I could go back and kill them all,

He held his Qiao for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",147.25900268554688,31.261585828993056,151.04039001464844,"tensor([2.6693e-16], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her, ""This is terrible,"" he said. ""I could go back and kill them all.""

He held his Qiao for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",126.17913818359375,34.514089626736116,151.04039001464844,"tensor([1.4989e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
" itself he lookedroseingly herould ""This is trave, he said. ""I could go back and kill them all.""

He held hisezvous for aihu moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",196.51918029785156,20.38219943576389,151.04039001464844,"tensor([5.5726e-33], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he accomparamholes her. ""This is terrible. he said, ""I could go back and kill them all.""

Heゼウス his attent for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",198.38124084472656,27.850783962673614,151.04039001464844,"tensor([5.3380e-37], device='cuda:0', grad_fn=<ExpBackward0>)",0
"peak he roared gust, her,,—This is terrible, he said, ""I could go back and kill them allance

He held his attent for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",189.25726318359375,28.153865559895834,151.04039001464844,"tensor([3.5602e-33], device='cuda:0', grad_fn=<ExpBackward0>)",0
"peak he looked down at herome ""This is terrible, he said, ""I could go back and kill them all.""

He held hisaez for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",188.6658172607422,27.75690375434028,151.04039001464844,"tensor([9.8384e-33], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down,brand, ""This is terrible, he saidnessamptonI could go back and kill them all.

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",180.93284606933594,35.38287217881945,151.04039001464844,"tensor([1.2190e-32], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he inquired down at Lonely,:-This is wond, he said, ""I could go back and kill them all.""

Hetain his attentions a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",166.18798828125,25.81906195746528,195.39096069335938,"tensor([1.0347e-14], device='cuda:0', grad_fn=<ExpBackward0>)",0
" BOOK he looked down at her, ""This is dear, ORIG said,heiI could go back and kill them all.""

He held hisoire for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",169.9609375,29.23378363715278,195.39096069335938,"tensor([7.2767e-18], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her, sunsetThis is dreadful, he said. ""I could go back and captives them all.""

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",183.1968994140625,45.688747829861114,195.39096069335938,"tensor([8.4802e-31], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he rejo down at her, ""This Spirit wond, he said, ""I could go back and kill them all.""

Leaderife his arri. a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",191.10923767089844,26.621522352430556,195.39096069335938,"tensor([5.8248e-26], device='cuda:0', grad_fn=<ExpBackward0>)",0
" sickness he looked Spit, her, ""This is terrible, he said, ""I could go back and kill them all.""

His held hisoire for of long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",233.19273376464844,33.212315538194446,195.39096069335938,"tensor([0.], device='cuda:0', grad_fn=<ExpBackward0>)",0
"!soever gazedenter atstood. ""This is wond, he saides ""I could go back and kill them allhap

He held hisoire for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",196.45867919921875,32.64698621961806,195.39096069335938,"tensor([7.2937e-31], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked down at her: ""This is terrible, he said, ""I could go back and kill them all.

He held scoutsoire for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",137.10244750976562,28.921402994791666,195.39096069335938,"tensor([0.0018], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he looked downasing her: ""This is slain, he said. ""I could go back and kill them all. Watching
Helication his Qiao for aFN moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",193.0542449951172,33.155848524305554,195.39096069335938,"tensor([1.3279e-29], device='cuda:0', grad_fn=<ExpBackward0>)",0
" labor he lookedogh at her, ""This is great, he said, ""I could go back and kill them all.""

He Citiz his gaze for a longoso,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",153.0922393798828,39.815006510416666,195.39096069335938,"tensor([3.8351e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he gazed down at her. ""This is terrible, he saidstand ""I could go back and kill them all.

He held hisezvous for a long Seym,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",152.76553344726562,44.53702528211806,195.39096069335938,"tensor([4.7282e-17], device='cuda:0', grad_fn=<ExpBackward0>)",0
" fright Horses tyr down at herpeak ""This is mighty, he saidpringdaysI could go back, kill them all.""

He held his photograp for azin moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",249.37216186523438,31.31122233072917,244.1215057373047,"tensor([4.2039e-45], device='cuda:0', grad_fn=<ExpBackward0>)",0
" sprung he looked down incom thee whatsoever ""This is dreadful, he said, ""I could go back and slay them alloner

He held hisoire for aometers moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",206.99606323242188,30.01398383246528,244.1215057373047,"tensor([3.4074e-26], device='cuda:0', grad_fn=<ExpBackward0>)",0
" compel heenanceaway. Wikileakspring ""This is dreadful, he said, ""I could go back and kill them all.

He held his attent for aaidoso,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",220.64892578125,39.48440755208333,244.1215057373047,"tensor([2.5257e-36], device='cuda:0', grad_fn=<ExpBackward0>)",0
",uponibaba down at herhold ""This is terrible, he said Cavern ""I could go back and kill them all.""

He held his attent for a endeav moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",193.0720977783203,32.389409722222226,244.1215057373047,"tensor([2.8443e-21], device='cuda:0', grad_fn=<ExpBackward0>)",0
", compeometimes upwards inval her, ""This is mighty, he said, ""I could go back and kill them all.""

Causeaid his Clair for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",223.73037719726562,36.816639539930556,244.1215057373047,"tensor([1.9140e-36], device='cuda:0', grad_fn=<ExpBackward0>)",0
", he gazed challengbreadostae ""This is sorrow, he saidjoy ""I could go back and kill them all.""

He held his gaze for hisilus Toast,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",203.2570343017578,34.043636067708334,244.1215057373047,"tensor([2.5198e-26], device='cuda:0', grad_fn=<ExpBackward0>)",0
"edes alike gazed down, herburgh ""This is dreadful, he said, ""I could go back and kill them all.""

He held hisneau for aeste mindful,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",162.5683135986328,36.12997775607639,244.1215057373047,"tensor([1.5446e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" illum he gazed down heart her, banquetGive wonders sorrow, except said, ""I could go back and kill them all.""

Heraised hisoire for the long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",185.8286590576172,31.824763997395834,244.1215057373047,"tensor([7.2152e-18], device='cuda:0', grad_fn=<ExpBackward0>)",0
",cius gazed down at her, ""This is sorrow, he said sacrific ""I could go back and kill yourselves all.""

He held his gaze for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",162.542724609375,33.42330729166667,244.1215057373047,"tensor([2.1547e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
",· lookedsoever at her, ElderThis is sorrow, he said, ""I could go back and kill them all.""stead
He held his Beaut for a long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",163.52108764648438,27.229310438368056,244.1215057373047,"tensor([3.7180e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" electors mertnc down at her, ""This is exalted, lay said awa ""I could go back and kill them all.""

He held hisezvous for the long moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",213.35414123535156,32.45528428819445,296.61810302734375,"tensor([2.3798e-21], device='cuda:0', grad_fn=<ExpBackward0>)",0
"; he barg rapt at her, ""This is sorrow, he said, ""I may go back and kill them all.""

His held his Qiao fortheless Majesty moment,","tensor([75.4158], device='cuda:0')","tensor([0.3821], device='cuda:0')",207.42727661132812,38.772634548611116,296.61810302734375,"tensor([1.7168e-21], device='cuda:0', grad_fn=<ExpBackward0>)",0
